sales_key,product_name,price,category_name,is_claim
17047,iPad mini (6th Generation),573.0,Tablet,1
8387,Apple Pencil (1st Generation),925.0,Accessories,1
14630,Apple Watch Series 7,1431.0,Wearable,1
526521,Apple TV+,404.0,Subscription Service,0
28836,Apple Music,1965.0,Subscription Service,1
27565,iMac with Retina Display,343.0,Desktop,1
502680,Mac Pro (2023),681.0,Desktop,0
2777,Apple TV HD,1258.0,Streaming Device,1
982877,MacBook Pro 13-inch,1351.0,Laptop,0
43212,HomePod mini,266.0,Smart Speaker,0
888699,Apple Pencil (2nd Generation),1506.0,Accessories,0
249610,Mac Pro (Tower),458.0,Desktop,0
7190,AirPods Max,1603.0,Audio,1
13732,MacBook (Early 2015),741.0,Laptop,1
5574,AirPods (2nd Generation),504.0,Audio,1
6136,HomePod (2nd Generation),689.0,Audio,1
29846,MacBook,1149.0,Laptop,1
20812,iPhone 14,1476.0,Smartphone,1
10554,Apple Fitness+,923.0,Subscription Service,1
5248,Mac Mini,555.0,Desktop,1
21154,Apple One,488.0,Subscription Service,1
3982,iPhone 13 Pro,308.0,Smartphone,1
24210,MacBook Air (M1),1783.0,Laptop,1
572157,Apple Pencil (2nd Generation),1506.0,Accessories,0
11086,Mac Studio,613.0,Desktop,1
19054,iPhone 14,1476.0,Smartphone,1
27541,iPad (10th Generation),1735.0,Tablet,1
16664,Apple Watch Nike Edition,884.0,Wearable,1
345160,iMac 27-inch,1918.0,Desktop,0
2173,Silicone Case for iPhone,1210.0,Accessories,1
174700,MagSafe Charger,1744.0,Accessories,0
81287,Apple Watch Ultra,346.0,Wearable,0
581504,MacBook Pro (Touch Bar),1304.0,Laptop,0
879525,iPhone 14 Pro,1380.0,Smartphone,0
628468,iMac Pro,1081.0,Desktop,0
7453,MacBook (Retina),231.0,Laptop,1
282253,Apple News+,253.0,Subscription Service,0
5198,Apple Watch Nike Edition,884.0,Wearable,1
26271,MacBook Pro 13-inch,1351.0,Laptop,1
17794,Apple Pencil (1st Generation),925.0,Accessories,1
13211,MacBook Pro 16-inch,1179.0,Laptop,1
249562,iPad Air (4th Generation),952.0,Tablet,0
67044,Apple TV HD,1258.0,Streaming Device,0
15996,Apple Fitness+,923.0,Subscription Service,1
248455,Magic Trackpad,1242.0,Accessories,0
28993,iPad Pro 12.9-inch,1167.0,Tablet,1
21058,iPad mini (6th Generation),573.0,Tablet,1
7207,Smart Keyboard Folio,572.0,Accessories,1
21268,iPhone 13 Pro Max,820.0,Smartphone,1
22192,MacBook Pro 13-inch,1351.0,Laptop,1
3810,iPhone 13 mini,1092.0,Smartphone,1
256892,Magic Mouse,313.0,Accessories,0
542642,MacBook Pro (Touch Bar),1304.0,Laptop,0
25098,Mac Pro (2023),681.0,Desktop,1
629759,iPhone 14,1476.0,Smartphone,0
976698,iMac with Retina Display,343.0,Desktop,0
21068,iPad Pro 12.9-inch,1167.0,Tablet,1
5544,HomePod mini,266.0,Smart Speaker,1
901047,iMac 27-inch,1918.0,Desktop,0
719075,Mac Studio,613.0,Desktop,0
835848,AirPods (2nd Generation),504.0,Audio,0
1015300,Apple Watch Series 8,1631.0,Wearable,0
29008,iPad Air (4th Generation),952.0,Tablet,1
937068,Beats Studio Buds,762.0,Audio,0
29979,AirTag,677.0,Accessories,1
20948,iPad Pro 12.9-inch,1167.0,Tablet,1
297688,iPad Air (5th Generation),1591.0,Tablet,0
184863,Apple One,488.0,Subscription Service,0
162828,iPad Air (4th Generation),952.0,Tablet,0
17654,Mac Mini (M2),874.0,Desktop,1
29093,Magic Keyboard with Touch ID,1162.0,Accessories,1
386182,MacBook Pro 13-inch,1351.0,Laptop,0
1034543,Apple Watch Ultra,346.0,Wearable,0
450401,iPad Pro (M1),1329.0,Tablet,0
484696,iPad Pro (M2),1826.0,Tablet,0
373688,iMac 24-inch,449.0,Desktop,0
460992,MagSafe Charger,1744.0,Accessories,0
557383,Magic Keyboard,368.0,Accessories,0
8636,iPhone 13 mini,1092.0,Smartphone,1
4874,Silicone Case for iPhone,1210.0,Accessories,1
526824,iPhone 13,623.0,Smartphone,0
437744,Beats Studio Buds,762.0,Audio,0
13908,MagSafe Charger,1744.0,Accessories,1
2078,Apple One,488.0,Subscription Service,1
15030,iPhone SE (3rd Generation),923.0,Smartphone,1
912072,iPad Pro 11-inch,1761.0,Tablet,0
14210,Mac Pro (Rack),1415.0,Desktop,1
29328,MacBook Air (M2),1588.0,Laptop,1
24369,iPad mini (6th Generation),573.0,Tablet,1
3010,Apple One,488.0,Subscription Service,1
18614,Beats Fit Pro,1839.0,Audio,1
15217,iPhone 14,1476.0,Smartphone,1
19227,MacBook Air (M2),1588.0,Laptop,1
2538,HomePod (2nd Generation),689.0,Audio,1
605192,Magic Trackpad,1242.0,Accessories,0
16396,iPad Pro (M1),1329.0,Tablet,1
949318,Mac Studio,613.0,Desktop,0
967811,Apple Watch SE,1546.0,Wearable,0
7499,Apple TV (3rd Generation),477.0,Streaming Device,1
1004760,Apple TV+,404.0,Subscription Service,0
1002530,MacBook (Retina),231.0,Laptop,0
787582,iPhone 13 mini,1092.0,Smartphone,0
20427,Lightning to USB Cable,1434.0,Accessories,1
706844,Apple Watch Nike Edition,884.0,Wearable,0
10771,iPad mini (5th Generation),1912.0,Tablet,1
605370,Apple Fitness+,923.0,Subscription Service,0
961115,Beats Powerbeats Pro,1060.0,Audio,0
265430,Magic Keyboard,368.0,Accessories,0
21890,Apple Watch Series 5,1296.0,Wearable,1
23239,iPhone 12 Pro Max,544.0,Smartphone,1
21685,iMac 27-inch,1918.0,Desktop,1
28636,MacBook Air (Retina),1847.0,Laptop,1
756837,HomePod (2nd Generation),689.0,Audio,0
321,iPhone 14 Plus,1259.0,Smartphone,1
7136,iPhone 14 Pro,1380.0,Smartphone,1
17756,Apple Watch Series 9,1014.0,Wearable,1
1021870,Apple Watch Series 5,1296.0,Wearable,0
11985,iPad Pro 11-inch,1761.0,Tablet,1
157426,MacBook Air (M2),1588.0,Laptop,0
24882,Leather Case for iPhone,866.0,Accessories,1
307052,Smart Cover for iPad,1014.0,Accessories,0
37687,HomePod,1202.0,Smart Speaker,0
350297,iPad Pro 11-inch,1761.0,Tablet,0
26628,iPad mini (6th Generation),573.0,Tablet,1
110768,Apple Watch Series 6,462.0,Wearable,0
53490,HomePod,1202.0,Smart Speaker,0
946654,MacBook,1149.0,Laptop,0
408416,iPad Pro 12.9-inch,1167.0,Tablet,0
3179,Beats Powerbeats Pro,1060.0,Audio,1
1027410,Beats Fit Pro,1839.0,Audio,0
245,Apple One,488.0,Subscription Service,1
14759,Apple TV+,404.0,Subscription Service,1
23854,Apple Fitness+,923.0,Subscription Service,1
515313,Apple TV (3rd Generation),477.0,Streaming Device,0
16528,MacBook Air (M1),1783.0,Laptop,1
478167,iPad (9th Generation),1949.0,Tablet,0
373757,iPad Pro (M1),1329.0,Tablet,0
24536,Apple Watch Nike Edition,884.0,Wearable,1
889915,Apple Watch Series 8,1631.0,Wearable,0
851235,MagSafe Charger,1744.0,Accessories,0
1162,Apple Fitness+,923.0,Subscription Service,1
817114,iPhone 14 Plus,1259.0,Smartphone,0
112485,iPad Air (5th Generation),1591.0,Tablet,0
22338,Apple Watch Ultra,346.0,Wearable,1
288,Apple Watch Series 8,1631.0,Wearable,1
26207,iPhone 12 mini,1607.0,Smartphone,1
814978,Beats Powerbeats Pro,1060.0,Audio,0
487176,MacBook Air (Retina),1847.0,Laptop,0
10069,HomePod,1202.0,Smart Speaker,1
10681,Mac Mini (M2),874.0,Desktop,1
12451,iPhone 13 Pro Max,820.0,Smartphone,1
328743,Leather Case for iPhone,866.0,Accessories,0
353271,iPad mini (5th Generation),1912.0,Tablet,0
1171,MacBook Air (Retina),1847.0,Laptop,1
4676,Magic Mouse,313.0,Accessories,1
10375,MacBook Pro (Touch Bar),1304.0,Laptop,1
269411,iPad mini (6th Generation),573.0,Tablet,0
980484,HomePod (2nd Generation),689.0,Audio,0
997284,Smart Keyboard Folio,572.0,Accessories,0
257532,Apple News+,253.0,Subscription Service,0
959653,iPhone 14 Pro,1380.0,Smartphone,0
730942,MacBook,1149.0,Laptop,0
26554,Apple Music,1965.0,Subscription Service,1
164725,Apple Watch Ultra,346.0,Wearable,0
642516,iPhone 14,1476.0,Smartphone,0
886906,AirTag,677.0,Accessories,0
23166,iMac with Retina Display,343.0,Desktop,1
25492,iPhone SE (3rd Generation),923.0,Smartphone,1
28165,Beats Powerbeats Pro,1060.0,Audio,1
440391,MagSafe Charger,1744.0,Accessories,0
3122,Apple Watch Series 6,462.0,Wearable,1
474552,Lightning to USB Cable,1434.0,Accessories,0
17696,MacBook Air (Retina),1847.0,Laptop,1
151446,Apple TV+,404.0,Subscription Service,0
384260,Apple TV HD,1258.0,Streaming Device,0
542228,Apple Music,1965.0,Subscription Service,0
22767,AirPods Pro (2nd Generation),696.0,Audio,1
704916,MagSafe Charger,1744.0,Accessories,0
350717,iPad Pro (M2),1826.0,Tablet,0
13862,iMac 27-inch,1918.0,Desktop,1
507821,Apple Watch Series 7,1431.0,Wearable,0
339782,HomePod,1202.0,Smart Speaker,0
448441,MacBook (Early 2015),741.0,Laptop,0
932,MacBook Pro 14-inch,768.0,Laptop,1
492120,iPad Air (4th Generation),952.0,Tablet,0
692,Magic Mouse,313.0,Accessories,1
159642,Apple TV 4K,1255.0,Streaming Device,0
6365,HomePod mini,438.0,Audio,1
18294,Apple News+,253.0,Subscription Service,1
518891,Smart Cover for iPad,1014.0,Accessories,0
482316,HomePod mini,438.0,Audio,0
20951,Smart Cover for iPad,1014.0,Accessories,1
485089,iPhone 14,1476.0,Smartphone,0
16429,Apple Watch Nike Edition,884.0,Wearable,1
20324,iPad Air (5th Generation),1591.0,Tablet,1
442942,Mac Mini,555.0,Desktop,0
290738,Apple Watch Series 5,1296.0,Wearable,0
622602,Mac Pro (Rack),1415.0,Desktop,0
4320,Apple Watch Series 7,1431.0,Wearable,1
565012,iPhone 13 Pro Max,820.0,Smartphone,0
3970,Magic Keyboard with Touch ID,1162.0,Accessories,1
25764,iCloud,1181.0,Subscription Service,1
4927,Beats Fit Pro,1839.0,Audio,1
4934,Apple Watch Hermès,1712.0,Wearable,1
14617,Mac Studio,613.0,Desktop,1
13972,Mac Studio,613.0,Desktop,1
297842,iPad Air (5th Generation),1591.0,Tablet,0
23863,MagSafe Charger,1744.0,Accessories,1
22693,Smart Cover for iPad,1014.0,Accessories,1
3093,iCloud,1181.0,Subscription Service,1
21098,Beats Studio Buds,762.0,Audio,1
12749,iPhone 12 Pro,1342.0,Smartphone,1
24339,Leather Case for iPhone,866.0,Accessories,1
356269,iMac 27-inch,1918.0,Desktop,0
15791,Magic Trackpad,1242.0,Accessories,1
481734,iPad Air (5th Generation),1591.0,Tablet,0
3983,AirPods Pro,1167.0,Audio,1
20675,MacBook,1149.0,Laptop,1
23325,MacBook Pro (Touch Bar),1304.0,Laptop,1
189759,iPad (9th Generation),1949.0,Tablet,0
478721,Beats Powerbeats Pro,1060.0,Audio,0
1014722,iPad Pro 11-inch,1761.0,Tablet,0
1095,iPad (10th Generation),1735.0,Tablet,1
617733,iPad Air (4th Generation),952.0,Tablet,0
22928,iMac 27-inch,1918.0,Desktop,1
28311,AirPods (3rd Generation),1842.0,Audio,1
15973,Smart Keyboard Folio,572.0,Accessories,1
28748,iPad Air (4th Generation),952.0,Tablet,1
476456,Leather Case for iPhone,866.0,Accessories,0
26461,iPad (10th Generation),1735.0,Tablet,1
495816,Mac Pro (Rack),1415.0,Desktop,0
2844,iMac with Retina Display,343.0,Desktop,1
802328,iPhone 12,1436.0,Smartphone,0
523860,Apple Watch SE,1546.0,Wearable,0
671890,iPad (9th Generation),1949.0,Tablet,0
442628,Apple Music,1965.0,Subscription Service,0
25096,Mac Pro (2023),681.0,Desktop,1
18212,Apple TV (3rd Generation),477.0,Streaming Device,1
20856,Mac Pro (Tower),458.0,Desktop,1
590132,HomePod,1202.0,Smart Speaker,0
549551,iPhone 13,623.0,Smartphone,0
17,iPhone 13,623.0,Smartphone,1
28203,iMac with Retina Display,343.0,Desktop,1
61760,Smart Keyboard Folio,572.0,Accessories,0
16525,iPad Pro (M2),1826.0,Tablet,1
18444,MacBook Air (Retina),1847.0,Laptop,1
403251,AirPods Max,1603.0,Audio,0
23528,iPhone 12 Pro,1342.0,Smartphone,1
21055,Apple Fitness+,923.0,Subscription Service,1
12206,Mac Pro (2023),681.0,Desktop,1
756344,Apple Watch Series 5,1296.0,Wearable,0
861343,iPhone 13 Pro,308.0,Smartphone,0
642944,Apple Watch Hermès,1712.0,Wearable,0
14408,HomePod mini,438.0,Audio,1
794746,Silicone Case for iPhone,1210.0,Accessories,0
4687,Smart Keyboard Folio,572.0,Accessories,1
753586,Apple One,488.0,Subscription Service,0
4923,Mac Pro (Rack),1415.0,Desktop,1
856007,Apple Music,1965.0,Subscription Service,0
875099,iPad Air (5th Generation),1591.0,Tablet,0
5878,iMac Pro,1081.0,Desktop,1
711754,iPhone 13 mini,1092.0,Smartphone,0
163392,Magic Keyboard with Touch ID,1162.0,Accessories,0
196640,Apple Fitness+,923.0,Subscription Service,0
16460,iPad Air (5th Generation),1591.0,Tablet,1
401829,MacBook Air (M1),1783.0,Laptop,0
22832,AirTag,677.0,Accessories,1
398336,Smart Keyboard Folio,572.0,Accessories,0
25007,AirPods Pro (2nd Generation),696.0,Audio,1
4587,Magic Mouse,313.0,Accessories,1
13676,Apple News+,253.0,Subscription Service,1
891230,AirTag,677.0,Accessories,0
783387,iPhone 14 Pro,1380.0,Smartphone,0
528719,Apple TV+,404.0,Subscription Service,0
8379,Magic Trackpad,1242.0,Accessories,1
63404,Apple Music,1965.0,Subscription Service,0
1027349,Apple Pencil (1st Generation),925.0,Accessories,0
24817,Apple One,488.0,Subscription Service,1
25360,Apple News+,253.0,Subscription Service,1
135618,iPad mini (6th Generation),573.0,Tablet,0
313332,Smart Cover for iPad,1014.0,Accessories,0
25554,AirTag,677.0,Accessories,1
271427,Apple News+,253.0,Subscription Service,0
833088,iPad (10th Generation),1735.0,Tablet,0
169958,iPad Pro 11-inch,1761.0,Tablet,0
637761,Smart Keyboard Folio,572.0,Accessories,0
5696,iMac with Retina Display,343.0,Desktop,1
2942,iPhone 12,1436.0,Smartphone,1
261037,Apple Watch Series 6,462.0,Wearable,0
481021,Magic Keyboard,368.0,Accessories,0
237437,HomePod (2nd Generation),689.0,Audio,0
21165,iPhone 13 Pro,308.0,Smartphone,1
347949,Mac Mini (M2),874.0,Desktop,0
895202,iMac 24-inch,449.0,Desktop,0
488534,HomePod (2nd Generation),689.0,Audio,0
778340,iPhone 14 Plus,1259.0,Smartphone,0
1019543,iPad Air (5th Generation),1591.0,Tablet,0
10339,iPhone 14 Plus,1259.0,Smartphone,1
810512,iPhone 13,623.0,Smartphone,0
395372,Apple Music,1965.0,Subscription Service,0
26672,MacBook Pro 13-inch,1351.0,Laptop,1
8308,Silicone Case for iPhone,1210.0,Accessories,1
11619,iMac 27-inch,1918.0,Desktop,1
25934,MagSafe Charger,1744.0,Accessories,1
457467,Magic Keyboard with Touch ID,1162.0,Accessories,0
501908,Apple News+,253.0,Subscription Service,0
6783,iPhone 12,1436.0,Smartphone,1
657164,iPhone 12 Pro,1342.0,Smartphone,0
104088,Lightning to USB Cable,1434.0,Accessories,0
242424,Apple TV 4K,1255.0,Streaming Device,0
981652,iPhone 13 Pro,308.0,Smartphone,0
19946,Apple Watch Hermès,1712.0,Wearable,1
1002303,Apple Music,1965.0,Subscription Service,0
1610,iMac 24-inch,449.0,Desktop,1
19481,iPhone 14 Pro Max,678.0,Smartphone,1
29167,Magic Keyboard,368.0,Accessories,1
496233,MacBook,1149.0,Laptop,0
23800,iPad Pro (M2),1826.0,Tablet,1
242991,Mac Mini,555.0,Desktop,0
460810,Magic Mouse,313.0,Accessories,0
828883,Apple Watch Ultra,346.0,Wearable,0
12318,Apple TV (3rd Generation),477.0,Streaming Device,1
745611,HomePod mini,438.0,Audio,0
268086,MacBook Pro 14-inch,768.0,Laptop,0
97039,Apple TV (3rd Generation),477.0,Streaming Device,0
221446,iPad (10th Generation),1735.0,Tablet,0
662846,Apple Watch Nike Edition,884.0,Wearable,0
19631,Apple Watch Ultra,346.0,Wearable,1
16509,iPad Pro 11-inch,1761.0,Tablet,1
454782,iPad Air (4th Generation),952.0,Tablet,0
13002,Mac Studio,613.0,Desktop,1
1815,Mac Mini (M2),874.0,Desktop,1
25417,iCloud,1181.0,Subscription Service,1
204823,Apple Music,1965.0,Subscription Service,0
14587,HomePod mini,266.0,Smart Speaker,1
946172,HomePod (2nd Generation),689.0,Audio,0
403067,Magic Keyboard with Touch ID,1162.0,Accessories,0
41045,Lightning to USB Cable,1434.0,Accessories,0
25175,Apple Watch Hermès,1712.0,Wearable,1
2124,iPad (9th Generation),1949.0,Tablet,1
13705,HomePod mini,266.0,Smart Speaker,1
73313,MacBook Air (Retina),1847.0,Laptop,0
291346,Apple Arcade,549.0,Subscription Service,0
342635,Apple TV (3rd Generation),477.0,Streaming Device,0
723348,iPad mini (5th Generation),1912.0,Tablet,0
14192,iPad Pro 11-inch,1761.0,Tablet,1
18582,Apple News+,253.0,Subscription Service,1
20436,HomePod,1202.0,Smart Speaker,1
17601,Apple Watch Hermès,1712.0,Wearable,1
882368,MacBook Pro 13-inch,1351.0,Laptop,0
27939,Apple Watch Ultra,346.0,Wearable,1
671646,Magic Mouse,313.0,Accessories,0
596289,MagSafe Charger,1744.0,Accessories,0
43038,MacBook,1149.0,Laptop,0
893033,Mac Pro (Tower),458.0,Desktop,0
978335,Mac Mini,555.0,Desktop,0
706775,Apple TV+,404.0,Subscription Service,0
311259,HomePod (2nd Generation),689.0,Audio,0
21439,AirPods (2nd Generation),504.0,Audio,1
681201,Apple Watch Series 8,1631.0,Wearable,0
392098,MagSafe Charger,1744.0,Accessories,0
511133,Apple Watch Ultra,346.0,Wearable,0
4907,iCloud,1181.0,Subscription Service,1
3723,MacBook (Early 2015),741.0,Laptop,1
267949,MacBook Pro 16-inch,1179.0,Laptop,0
891677,Beats Powerbeats Pro,1060.0,Audio,0
12735,iPhone 14 Pro Max,678.0,Smartphone,1
549382,Smart Keyboard Folio,572.0,Accessories,0
336957,iPhone 12,1436.0,Smartphone,0
2672,Apple Watch Hermès,1712.0,Wearable,1
708364,Apple Watch Series 7,1431.0,Wearable,0
9418,iMac Pro,1081.0,Desktop,1
116433,Apple Arcade,549.0,Subscription Service,0
4553,Beats Studio Buds,762.0,Audio,1
80049,MacBook Pro 16-inch,1179.0,Laptop,0
6010,iPhone 12 Pro,1342.0,Smartphone,1
471756,Mac Mini,555.0,Desktop,0
28431,Magic Keyboard with Touch ID,1162.0,Accessories,1
19602,MacBook,1149.0,Laptop,1
973689,Mac Pro (Tower),458.0,Desktop,0
131078,Magic Keyboard with Touch ID,1162.0,Accessories,0
18438,MagSafe Charger,1744.0,Accessories,1
27543,MacBook Pro 16-inch,1179.0,Laptop,1
3165,Mac Pro (Rack),1415.0,Desktop,1
979207,MacBook Air (M1),1783.0,Laptop,0
279022,Magic Keyboard,368.0,Accessories,0
193471,Magic Trackpad,1242.0,Accessories,0
414508,iPad Pro (M2),1826.0,Tablet,0
1658,MacBook Pro (Touch Bar),1304.0,Laptop,1
131823,Apple TV+,404.0,Subscription Service,0
19095,iPhone SE (3rd Generation),923.0,Smartphone,1
222200,iPad Air (4th Generation),952.0,Tablet,0
559180,Apple Watch SE,1546.0,Wearable,0
388007,Apple Music,1965.0,Subscription Service,0
23100,AirPods (2nd Generation),504.0,Audio,1
16807,iPad Pro (M2),1826.0,Tablet,1
27357,Apple TV 4K,1255.0,Streaming Device,1
16245,Mac Pro (Rack),1415.0,Desktop,1
922673,iPhone 12 mini,1607.0,Smartphone,0
212651,MacBook Pro 14-inch,768.0,Laptop,0
27878,iPad Air (4th Generation),952.0,Tablet,1
9674,Magic Mouse,313.0,Accessories,1
19230,Mac Mini,555.0,Desktop,1
328546,Beats Studio Buds,762.0,Audio,0
607276,HomePod mini,266.0,Smart Speaker,0
645638,Apple TV 4K,1255.0,Streaming Device,0
472850,MacBook (Retina),231.0,Laptop,0
940308,iPad Pro (M2),1826.0,Tablet,0
767632,iPhone 14 Plus,1259.0,Smartphone,0
375303,MacBook Pro (Touch Bar),1304.0,Laptop,0
1010780,iPad mini (6th Generation),573.0,Tablet,0
9773,Magic Keyboard,368.0,Accessories,1
3559,iMac 24-inch,449.0,Desktop,1
719529,MacBook Pro (Touch Bar),1304.0,Laptop,0
953538,Magic Trackpad,1242.0,Accessories,0
3855,MagSafe Battery Pack,1389.0,Accessories,1
4888,iPad mini (6th Generation),573.0,Tablet,1
28808,HomePod mini,266.0,Smart Speaker,1
560570,Apple TV HD,1258.0,Streaming Device,0
46488,Mac Mini (M2),874.0,Desktop,0
243418,Mac Pro (2023),681.0,Desktop,0
5314,AirPods (3rd Generation),1842.0,Audio,1
43284,Mac Studio,613.0,Desktop,0
752833,Magic Keyboard with Touch ID,1162.0,Accessories,0
25884,Magic Keyboard with Touch ID,1162.0,Accessories,1
932733,MacBook,1149.0,Laptop,0
283849,Magic Mouse,313.0,Accessories,0
13700,MacBook Pro 13-inch,1351.0,Laptop,1
1004048,Mac Pro (Tower),458.0,Desktop,0
4828,iMac Pro,1081.0,Desktop,1
363357,Beats Studio Buds,762.0,Audio,0
685143,iPhone 14 Plus,1259.0,Smartphone,0
3908,AirPods Pro,1167.0,Audio,1
395302,MacBook Pro 13-inch,1351.0,Laptop,0
983312,iPhone 12 Pro Max,544.0,Smartphone,0
29135,Beats Powerbeats Pro,1060.0,Audio,1
539610,iPad (9th Generation),1949.0,Tablet,0
103464,iPad Air (4th Generation),952.0,Tablet,0
10638,Apple Watch Series 6,462.0,Wearable,1
9344,MacBook Pro (Touch Bar),1304.0,Laptop,1
783706,Apple TV 4K,1255.0,Streaming Device,0
993251,MacBook (Early 2015),741.0,Laptop,0
161625,iMac 27-inch,1918.0,Desktop,0
159769,Apple Watch Series 7,1431.0,Wearable,0
1028290,Apple Watch Hermès,1712.0,Wearable,0
1032888,iCloud,1181.0,Subscription Service,0
169533,iPhone 13 Pro Max,820.0,Smartphone,0
22909,Mac Mini (M2),874.0,Desktop,1
357514,iPad Air (4th Generation),952.0,Tablet,0
18280,AirPods Pro (2nd Generation),696.0,Audio,1
10284,Apple Watch Hermès,1712.0,Wearable,1
414055,Apple TV 4K,1255.0,Streaming Device,0
431974,Apple TV (3rd Generation),477.0,Streaming Device,0
9891,MagSafe Battery Pack,1389.0,Accessories,1
259227,iPhone 13,623.0,Smartphone,0
18324,iPad Pro (M2),1826.0,Tablet,1
26515,HomePod mini,266.0,Smart Speaker,1
309227,MacBook Pro 16-inch,1179.0,Laptop,0
608270,HomePod mini,438.0,Audio,0
360179,MacBook Pro 14-inch,768.0,Laptop,0
17388,iPad Air (4th Generation),952.0,Tablet,1
15087,Apple TV+,404.0,Subscription Service,1
24043,Apple Arcade,549.0,Subscription Service,1
976301,Apple One,488.0,Subscription Service,0
7567,iPhone 14 Plus,1259.0,Smartphone,1
753020,iPad Pro (M2),1826.0,Tablet,0
29228,HomePod mini,266.0,Smart Speaker,1
14720,Apple Pencil (1st Generation),925.0,Accessories,1
920600,AirTag,677.0,Accessories,0
5369,iPad mini (5th Generation),1912.0,Tablet,1
675887,Apple Arcade,549.0,Subscription Service,0
9604,iPhone 14 Pro Max,678.0,Smartphone,1
22674,Apple News+,253.0,Subscription Service,1
29426,Smart Cover for iPad,1014.0,Accessories,1
667863,Apple Watch SE,1546.0,Wearable,0
2619,Beats Powerbeats Pro,1060.0,Audio,1
527903,iPhone 12 mini,1607.0,Smartphone,0
4486,Apple Arcade,549.0,Subscription Service,1
11796,HomePod mini,266.0,Smart Speaker,1
17370,AirPods (3rd Generation),1842.0,Audio,1
960825,AirPods Pro,1167.0,Audio,0
24367,iMac 24-inch,449.0,Desktop,1
22554,Magic Keyboard,368.0,Accessories,1
7385,AirPods (3rd Generation),1842.0,Audio,1
999224,iPhone 12 Pro Max,544.0,Smartphone,0
13270,HomePod mini,266.0,Smart Speaker,1
28678,MacBook,1149.0,Laptop,1
9276,Silicone Case for iPhone,1210.0,Accessories,1
778242,iPad (9th Generation),1949.0,Tablet,0
9461,Apple Music,1965.0,Subscription Service,1
2463,Apple Watch Series 6,462.0,Wearable,1
9969,iPad Pro 11-inch,1761.0,Tablet,1
483382,Mac Studio,613.0,Desktop,0
256362,iPhone 14 Plus,1259.0,Smartphone,0
661761,Magic Keyboard,368.0,Accessories,0
865660,MacBook Pro (Touch Bar),1304.0,Laptop,0
136085,Apple Watch Nike Edition,884.0,Wearable,0
660407,iPad mini (5th Generation),1912.0,Tablet,0
393311,HomePod mini,266.0,Smart Speaker,0
6510,Mac Pro (Tower),458.0,Desktop,1
755271,Apple Arcade,549.0,Subscription Service,0
635415,MacBook Air (M1),1783.0,Laptop,0
590,MagSafe Battery Pack,1389.0,Accessories,1
13137,Apple TV (3rd Generation),477.0,Streaming Device,1
379688,Apple Watch Nike Edition,884.0,Wearable,0
8849,HomePod mini,438.0,Audio,1
242833,iPhone 13 Pro,308.0,Smartphone,0
20143,iPhone 13 Pro,308.0,Smartphone,1
643955,MacBook Air (M1),1783.0,Laptop,0
863057,iPhone 13 Pro Max,820.0,Smartphone,0
18413,MacBook,1149.0,Laptop,1
415254,iPhone 14,1476.0,Smartphone,0
442203,HomePod mini,438.0,Audio,0
409974,iMac with Retina Display,343.0,Desktop,0
9425,Silicone Case for iPhone,1210.0,Accessories,1
5455,Mac Pro (Tower),458.0,Desktop,1
633395,MacBook Air (M1),1783.0,Laptop,0
584891,Leather Case for iPhone,866.0,Accessories,0
6838,iPad Air (5th Generation),1591.0,Tablet,1
936844,Apple TV (3rd Generation),477.0,Streaming Device,0
851063,iPhone 14 Pro,1380.0,Smartphone,0
29433,HomePod mini,266.0,Smart Speaker,1
20289,MacBook Pro 16-inch,1179.0,Laptop,1
18817,Apple TV (3rd Generation),477.0,Streaming Device,1
435244,MacBook,1149.0,Laptop,0
787296,iMac with Retina Display,343.0,Desktop,0
21032,Apple Watch Series 6,462.0,Wearable,1
660230,HomePod,1202.0,Smart Speaker,0
746043,iPhone 12 Pro,1342.0,Smartphone,0
1588,iPad (10th Generation),1735.0,Tablet,1
566342,MacBook Air (Retina),1847.0,Laptop,0
139501,Apple TV (3rd Generation),477.0,Streaming Device,0
188317,iMac Pro,1081.0,Desktop,0
18104,Apple Watch Hermès,1712.0,Wearable,1
22485,iPhone 13 Pro Max,820.0,Smartphone,1
497309,Magic Keyboard,368.0,Accessories,0
48593,Mac Pro (Rack),1415.0,Desktop,0
117497,iPad Pro 12.9-inch,1167.0,Tablet,0
119612,Mac Studio,613.0,Desktop,0
29278,Mac Pro (Tower),458.0,Desktop,1
3962,iPad (9th Generation),1949.0,Tablet,1
321876,iPad mini (5th Generation),1912.0,Tablet,0
209843,HomePod mini,438.0,Audio,0
29632,MagSafe Battery Pack,1389.0,Accessories,1
6079,iPhone 14 Pro,1380.0,Smartphone,1
206285,iPhone 14 Pro,1380.0,Smartphone,0
352883,iPhone 14 Pro,1380.0,Smartphone,0
10957,AirPods Pro (2nd Generation),696.0,Audio,1
427014,Beats Studio Buds,762.0,Audio,0
4007,iPhone 13,623.0,Smartphone,1
709874,iPad Air (5th Generation),1591.0,Tablet,0
655755,HomePod,1202.0,Smart Speaker,0
18396,Apple TV 4K,1255.0,Streaming Device,1
5899,iPad mini (6th Generation),573.0,Tablet,1
630948,iMac with Retina Display,343.0,Desktop,0
2867,AirPods Max,1603.0,Audio,1
14012,Apple TV HD,1258.0,Streaming Device,1
82881,Magic Mouse,313.0,Accessories,0
519337,Apple Pencil (2nd Generation),1506.0,Accessories,0
